# Rime user dictionary
#@/db_name	rime_mint
#@/db_type	userdb
#@/rime_version	1.13.0
#@/tick	32011
#@/user_id	ad3c437b-04c4-483c-8723-c12dbf83d6b6
xiàn shàng 	线上	c=3 d=6.99069e-15 t=32011
xiàn xià 	线下	c=1 d=3.66481e-15 t=32011
xiàn xué 	现学	c=1 d=5.93389e-08 t=32011
xiàn zhì 	限制	c=5 d=0.229086 t=32011
xiàn zhì yú 	限制于	c=0 d=3.40822e-15 t=32011
xiàn zài 	现在	c=97 d=1.00954 t=32011
xiàng 	像	c=3 d=4.30143e-17 t=32011
xiàng 	向	c=4 d=1.44971e-16 t=32011
xiàng liàng 	向量	c=6 d=2.92324e-28 t=32011
xiàng mù 	项目	c=149 d=1.19515 t=32011
xiàng mù men 	项目们	c=2 d=1.12309e-05 t=32011
xiàng shàng 	向上	c=1 d=1.22644e-19 t=32011
xiàng wǎng 	向往	c=2 d=9.96519e-17 t=32011
xiàng wǒ 	向我	c=1 d=7.38882e-29 t=32011
xiàng xià 	向下	c=1 d=6.22626e-15 t=32011
xiào guǒ 	效果	c=61 d=0.00789301 t=32011
xiào lǜ 	效率	c=7 d=0.00432842 t=32011
xiào róng 	笑容	c=1 d=2.55112e-18 t=32011
xiáng lóng mù 	降龙木	c=1 d=3.23518e-48 t=32011
xiáng qíng 	详情	c=1 d=1.31175e-16 t=32011
xiáng xì 	详细	c=5 d=0.00182715 t=32011
xiè lòu 	泄露	c=6 d=1.15381e-36 t=32011
xiè xie 	谢谢	c=4 d=2.24944e-08 t=32011
xiè zǎi 	卸载	c=13 d=1.09032e-11 t=32011
xié fú 	鞋服	c=1 d=3.92026e-43 t=32011
xié yì 	协议	c=17 d=0.118378 t=32011
xié zhù 	协助	c=2 d=4.52904e-06 t=32011
xié zuò 	协作	c=1 d=3.41054e-22 t=32011
xióng wén 	雄文	c=0 d=1.58375e-28 t=32011
xiù 	秀	c=0 d=3.75886e-20 t=32011
xiù gǔ 	秀谷	c=1 d=5.31669e-10 t=32011
xiān 	先	c=85 d=0.650509 t=32011
xiān bù chǔ lǐ 	先不处理	c=1 d=1 t=29084
xiān bù xiě 	先不写	c=1 d=1.11415e-07 t=32011
xiān bú qù 	先不去	c=1 d=1 t=29936
xiān bú yào 	先不要	c=3 d=0.644036 t=32011
xiān bú yòng 	先不用	c=1 d=1.74794e-12 t=32011
xiān bú yòng le 	先不用了	c=1 d=1 t=27058
xiān bāng 	先帮	c=2 d=2.09772e-10 t=32011
xiān bǎo liú 	先保留	c=1 d=1 t=25397
xiān chá yí xià 	先查一下	c=1 d=1 t=29683
xiān chǔ lǐ 	先处理	c=2 d=5.00537e-06 t=32011
xiān cóng 	先从	c=1 d=1 t=30801
xiān fēn xī 	先分析	c=0 d=2.64334e-25 t=32011
xiān fēn xī yí xià 	先分析一下	c=1 d=2.65659e-24 t=32011
xiān gěi 	先给	c=0 d=1.2222e-38 t=32011
xiān gěi chū 	先给出	c=1 d=1.22832e-37 t=32011
xiān gěi wǒ 	先给我	c=2 d=5.81937e-14 t=32011
xiān huí jiā 	先回家	c=1 d=4.98125e-08 t=32011
xiān lǐ jiě 	先理解	c=2 d=0.0259911 t=32011
xiān què dìng 	先确定	c=1 d=1 t=29064
xiān qù 	先去	c=2 d=0.752014 t=32011
xiān qǔ 	先取	c=1 d=1 t=27841
xiān shè jì 	先设计	c=1 d=1 t=28985
xiān shì 	先是	c=1 d=1 t=27720
xiān xià zài 	先下载	c=0 d=4.14333e-48 t=32011
xiān xià zài zài 	先下载在	c=1 d=4.1641e-47 t=32011
xiān xiè zǎi 	先卸载	c=1 d=2.02591e-12 t=32011
xiān zhí xíng 	先执行	c=2 d=0.037068 t=32011
xiān zuò yí gè 	先做一个	c=1 d=1 t=30504
xiāng bǐ 	相比	c=1 d=2.91637e-05 t=32011
xiāng bǐ zhe 	相比着	c=1 d=0.000293099 t=32011
xiāng dāng yú 	相当于	c=4 d=0.13969 t=32011
xiāng guān 	相关	c=22 d=0.65527 t=32011
xiāng hù 	相互	c=1 d=1.15364e-05 t=32011
xiāng tóng 	相同	c=3 d=0.00701293 t=32011
xiāng yìng 	相应	c=5 d=2.95445e-09 t=32011
xiāo shī 	消失	c=3 d=2.75646e-17 t=32011
xiāo xi 	消息	c=1 d=1 t=25751
xiāo xi hòu 	消息后	c=1 d=2.57624e-45 t=32011
xiē 	些	c=7 d=1.10292e-34 t=32011
xiē xiē 	歇歇	c=2 d=1.17144e-28 t=32011
xiē xī 	歇息	c=1 d=2.91687e-06 t=32011
xiě 	写	c=34 d=0.767914 t=32011
xiě cāo zuò 	写操作	c=1 d=1 t=30252
xiě de 	写的	c=2 d=4.3755e-12 t=32011
xiě dài mǎ 	写代码	c=2 d=0.00308872 t=32011
xiě dào 	写到	c=20 d=0.869358 t=32011
xiě fǎ 	写法	c=8 d=2.20269e-32 t=32011
xiě gè 	写个	c=1 d=1 t=25831
xiě le 	写了	c=1 d=2.86691e-38 t=32011
xiě rù 	写入	c=4 d=0.000164106 t=32011
xiě shàng 	写上	c=1 d=1 t=28959
xiě yí gè 	写一个	c=5 d=0.145374 t=32011
xiě zuò 	写作	c=1 d=1 t=23984
xiū 	休	c=2 d=1.94145e-11 t=32011
xiū 	修	c=1 d=1 t=24542
xiū fù 	修复	c=159 d=0.878095 t=32011
xiū gǎi 	修改	c=57 d=0.525804 t=32011
xiū shì 	修饰	c=1 d=1 t=24344
xiū xi 	休息	c=1 d=1 t=29412
xiū xiū 	修修	c=1 d=1 t=26003
xiū zhèng 	修正	c=1 d=1 t=25254
xiǎn de 	显得	c=1 d=9.4565e-20 t=32011
xiǎn shì 	显示	c=41 d=0.155226 t=32011
xiǎn shì le 	显示了	c=1 d=3.00091e-46 t=32011
xiǎn shì qì 	显示器	c=1 d=1 t=31591
xiǎng 	响	c=4 d=8.76872e-14 t=32011
xiǎng 	想	c=104 d=1.60619 t=32011
xiǎng bàn fǎ 	想办法	c=1 d=1 t=27513
xiǎng chī 	想吃	c=3 d=4.57534e-08 t=32011
xiǎng chī shá 	想吃啥	c=1 d=7.652e-29 t=32011
xiǎng dào 	想到	c=7 d=2.16609e-05 t=32011
xiǎng fǎ 	想法	c=18 d=0.115325 t=32011
xiǎng hǎo le 	想好了	c=1 d=1.88959e-16 t=32011
xiǎng le 	响了	c=1 d=3.12507e-23 t=32011
xiǎng líng 	响铃	c=1 d=6.7117e-23 t=32011
xiǎng líng hòu 	响铃后	c=1 d=6.98984e-23 t=32011
xiǎng nǐ 	想你	c=1 d=5.27275e-30 t=32011
xiǎng qù 	想去	c=1 d=7.42989e-06 t=32011
xiǎng qǐ 	想起	c=1 d=5.25825e-27 t=32011
xiǎng qǐ lái 	想起来	c=0 d=9.66396e-41 t=32011
xiǎng ràng 	想让	c=2 d=1.68283e-35 t=32011
xiǎng ràng nǐ 	想让你	c=1 d=1.22623e-17 t=32011
xiǎng shuō 	想说	c=1 d=3.26269e-30 t=32011
xiǎng xiàng lì 	想象力	c=1 d=5.79015e-43 t=32011
xiǎng xiǎng 	想想	c=4 d=2.07078e-05 t=32011
xiǎng yào 	想要	c=22 d=0.170333 t=32011
xiǎng zhe 	想着	c=2 d=7.88439e-18 t=32011
xiǎng zhī dào 	想知道	c=2 d=4.12701e-30 t=32011
xiǎng zuò 	想做	c=1 d=1.41291e-37 t=32011
xiǎo 	小	c=4 d=1.34057e-07 t=32011
xiǎo 	晓	c=1 d=2.51613e-32 t=32011
xiǎo chuāng 	小窗	c=6 d=3.19156e-06 t=32011
xiǎo chéng xù 	小程序	c=5 d=0.0164379 t=32011
xiǎo diǎn 	小点	c=1 d=1.0095e-23 t=32011
xiǎo hóng shū 	小红书	c=11 d=1.38103e-06 t=32011
xiǎo qì 	小气	c=1 d=1.26836e-32 t=32011
xiǎo shí 	小时	c=6 d=5.79561e-06 t=32011
xiǎo xiǎo 	小小	c=1 d=6.56446e-49 t=32011
xiǎo yú 	小于	c=1 d=1 t=27782
xiǎo zhèn 	小镇	c=2 d=1.65051 t=26375
xiǎo zuò wén 	小作文	c=1 d=1 t=23987
xiǎo zǔ jiàn 	小组件	c=5 d=0.0386489 t=32011
xuàn rǎn 	渲染	c=25 d=0.0440814 t=32011
xuán fú 	悬浮	c=2 d=0.1818 t=32011
xuán tíng 	悬停	c=3 d=9.46543e-47 t=32011
xué 	学	c=6 d=0.115903 t=32011
xué huì 	学会	c=2 d=1.62949e-09 t=32011
xué xiào 	学校	c=3 d=0.264477 t=32011
xué xué 	学学	c=1 d=5.36921e-08 t=32011
xué xí 	学习	c=23 d=0.35696 t=32011
xuān chuán 	宣传	c=2 d=9.29954e-33 t=32011
xuān chuán piàn 	宣传片	c=1 d=4.37238e-33 t=32011
xuān jiǎng 	宣讲	c=2 d=1.08374 t=24921
xuě xiāng 	雪乡	c=1 d=7.26767e-11 t=32011
xuǎn 	选	c=6 d=1.477e-27 t=32011
xuǎn chū 	选出	c=1 d=1 t=24055
xuǎn gè 	选个	c=1 d=1 t=25663
xuǎn xiàng 	选项	c=7 d=0.114178 t=32011
xuǎn yí gè 	选一个	c=1 d=1 t=26277
xuǎn zhòng 	选中	c=1 d=1.05852e-22 t=32011
xuǎn zé 	选择	c=24 d=0.111917 t=32011
xì hēi 	细黑	c=1 d=1 t=25498
xì jié 	细节	c=2 d=1.00006 t=26911
xì tǒng 	系统	c=31 d=0.965032 t=32011
xì tǒng jí bié 	系统级别	c=1 d=1 t=31616
xì tǒng xìng 	系统性	c=4 d=9.0327e-10 t=32011
xì zhì 	细致	c=2 d=1.12182e-15 t=32011
xìn 	信	c=2 d=4.80053e-18 t=32011
xìn xī 	信息	c=17 d=0.0399551 t=32011
xìng 	性	c=2 d=0.00126207 t=32011
xìng fú 	幸福	c=2 d=1.02809e-16 t=32011
xìng gé 	性格	c=1 d=7.35322e-31 t=32011
xìng lǐ 	姓李	c=2 d=3.26724e-17 t=32011
xìng néng 	性能	c=11 d=0.00548905 t=32011
xìng qù 	兴趣	c=1 d=1.53058e-37 t=32011
xíng 	行	c=9 d=0.290835 t=32011
xíng bù xíng 	行不行	c=3 d=4.31787e-32 t=32011
xíng dòng 	行动	c=1 d=1.00395e-17 t=32011
xíng li 	行李	c=2 d=6.66726e-17 t=32011
xíng ma 	行吗	c=1 d=1.209e-27 t=32011
xíng róng cí 	形容词	c=2 d=1.83527 t=31766
xíng shì 	形式	c=15 d=0.218712 t=32011
xíng shī zǒu ròu yì bān 	行尸走肉一般	c=1 d=1.48101e-32 t=32011
xíng xiàng 	形象	c=1 d=0.0893673 t=32011
xíng xiàng qì zhì 	形象气质	c=1 d=4.68448e-50 t=32011
xù 	旭	c=4 d=2.44219e-34 t=32011
xù hào 	序号	c=1 d=1 t=24132
xù liè hào 	序列号	c=1 d=1.25663e-11 t=32011
xù liè mǎ 	序列码	c=4 d=5.95621e-12 t=32011
xù shù cí 	序数词	c=2 d=1.97531 t=31792
xùn liàn 	训练	c=12 d=7.87261e-27 t=32011
xún huán 	循环	c=0 d=2.39472e-10 t=32011
xún huán yǐn yòng 	循环引用	c=1 d=2.40672e-09 t=32011
xún wèn 	询问	c=1 d=0.937067 t=32011
xún zhǎo 	寻找	c=1 d=3.59346e-19 t=32011
xī dǐng 	吸顶	c=6 d=4.68474e-46 t=32011
xī huá 	西华	c=1 d=2.0189e-30 t=32011
xī wàng 	希望	c=74 d=1.56587 t=32011
xī wàng yǒu 	希望有	c=1 d=6.0924e-24 t=32011
xī xī 	嘻嘻	c=3 d=0.00460782 t=32011
xīn 	心	c=5 d=6.72971e-18 t=32011
xīn 	新	c=29 d=0.716769 t=32011
xīn bǎn běn 	新版本	c=1 d=3.26502e-09 t=32011
xīn chē 	新车	c=2 d=6.76224e-39 t=32011
xīn de 	新的	c=2 d=0.00637737 t=32011
xīn dài mǎ 	新代码	c=1 d=1.42347e-07 t=32011
xīn dé 	心得	c=2 d=1 t=28453
xīn jià gòu 	新架构	c=1 d=1 t=31016
xīn jiàn 	新建	c=10 d=0.00259284 t=32011
xīn jì shù 	新技术	c=2 d=6.96434e-42 t=32011
xīn jìn 	新晋	c=0 d=3.75886e-20 t=32011
xīn jìn zhǐ xiù 	新晋只秀	c=1 d=3.77771e-19 t=32011
xīn kuàng jià 	新框架	c=1 d=1 t=26440
xīn kù 	新库	c=1 d=7.92887e-06 t=32011
xīn kǔ 	辛苦	c=1 d=4.01758e-08 t=32011
xīn lǐ 	心理	c=1 d=1.26358e-17 t=32011
xīn lǐ 	心里	c=6 d=1.12423e-16 t=32011
xīn rén 	新人	c=2 d=5.54799e-11 t=32011
xīn shè jì 	新设计	c=1 d=0.000269215 t=32011
xīn téng 	心疼	c=1 d=5.79231e-18 t=32011
xīn wén 	新闻	c=7 d=7.74487e-11 t=32011
xīn wén dàng 	新文档	c=1 d=5.19796e-09 t=32011
xīn xū 	心虚	c=1 d=0.427415 t=32011
xīn yè miàn 	新页面	c=1 d=1.92443e-25 t=32011
xīn zēng 	新增	c=4 d=0.0596578 t=32011
xīng xǔ 	兴许	c=6 d=0.0163516 t=32011
xū bù xū yào 	需不需要	c=1 d=1 t=26649
xū hán wèn nuǎn 	嘘寒问暖	c=1 d=5.46818e-17 t=32011
xū nǐ 	虚拟	c=4 d=0.0295994 t=32011
xū nǐ chē 	虚拟车	c=1 d=1 t=27395
xū qiú 	需求	c=26 d=0.0188125 t=32011
xū yào 	需要	c=115 d=0.595011 t=32011
xǐ chá 	喜茶	c=1 d=3.15272e-09 t=32011
xǐ gè zǎo 	洗个澡	c=1 d=1.09981e-31 t=32011
xǐ huan 	喜欢	c=10 d=0.00162874 t=32011
yuàn yì 	愿意	c=7 d=0.0151463 t=32011
yuán 	元	c=1 d=0.0107807 t=32011
yuán 	原	c=5 d=4.76206e-08 t=32011
yuán 	源	c=2 d=8.94434e-12 t=32011
yuán běn 	原本	c=5 d=0.0420665 t=32011
yuán bǎn 	原版	c=1 d=4.91628e-30 t=32011
yuán dài mǎ 	源代码	c=1 d=5.61616e-37 t=32011
yuán huán 	圆环	c=2 d=3.04062e-20 t=32011
yuán jiǎo 	圆角	c=1 d=8.46974e-47 t=32011
yuán lái 	原来	c=2 d=0.0266491 t=32011
yuán lǐ 	原理	c=4 d=1.62225e-15 t=32011
yuán mù 	原木	c=1 d=4.57363e-33 t=32011
yuán mǎ 	源码	c=5 d=1.06357e-30 t=32011
yuán quān 	圆圈	c=1 d=1.44218e-43 t=32011
yuán shēng 	原生	c=61 d=0.166932 t=32011
yuán sù 	元素	c=1 d=2.80975e-07 t=32011
yuán xíng 	圆形	c=1 d=6.99222e-27 t=32011
yuán yuán 	元元	c=1 d=2.76839e-09 t=32011
yuán yīn 	原因	c=5 d=0.0349094 t=32011
yuán zé 	原则	c=1 d=1 t=28541
yuè 	月	c=7 d=4.22285e-06 t=32011
yuè 	越	c=3 d=8.42777e-18 t=32011
yuè duō 	越多	c=1 d=8.34391e-18 t=32011
yuè dú 	阅读	c=14 d=0.000580054 t=32011
yuè fèn 	月份	c=4 d=0.00759701 t=32011
yuē gè 	约个	c=1 d=6.38171e-11 t=32011
yuē le 	约了	c=1 d=1 t=30387
yuǎn chéng 	远程	c=3 d=2.83992e-15 t=32011
yuǎn duān 	远端	c=22 d=0.0734421 t=32011
yuǎn duān kù 	远端库	c=1 d=1.46732e-11 t=32011
yàn 	验	c=1 d=2.58159e-40 t=32011
yàn zhèng 	验证	c=25 d=1.559 t=32011
yàn zhèng mǎ 	验证码	c=1 d=1 t=24198
yàng 	样	c=4 d=1.54202e-07 t=32011
yàng shì 	样式	c=21 d=0.995012 t=32011
yàng zi 	样子	c=3 d=9.72907e-18 t=32011
yào 	要	c=125 d=2.22357 t=32011
yào bù 	要不	c=6 d=0.311923 t=32011
yào bú yào 	要不要	c=2 d=2.09738e-09 t=32011
yào de 	要的	c=3 d=5.42317e-08 t=32011
yào fā bù 	要发布	c=1 d=4.68368e-48 t=32011
yào fēng 	要疯	c=1 d=0.367879 t=32011
yào kǎo lǜ 	要考虑	c=1 d=1 t=24100
yào quán bù 	要全部	c=1 d=0.0513033 t=32011
yào ruǎn jiàn 	要软件	c=1 d=1.01108e-12 t=32011
yào shi 	钥匙	c=2 d=1.61878 t=29945
yào shì 	要是	c=1 d=1 t=29848
yào shí xiàn 	要实现	c=2 d=2.5626e-12 t=32011
yào shǐ yòng 	要使用	c=1 d=1.26879e-36 t=32011
yào yí gè 	要一个	c=2 d=1.04221 t=26309
yào yòng 	要用	c=1 d=2.37203e-44 t=32011
yán chá 	严查	c=1 d=6.21759e-28 t=32011
yán chí 	延迟	c=1 d=1.47975e-22 t=32011
yán fā 	研发	c=30 d=0.0435436 t=32011
yán jiū 	研究	c=3 d=1.70462e-05 t=32011
yán shēn 	延伸	c=1 d=1 t=31921
yán sè 	颜色	c=11 d=3.67599e-12 t=32011
yán sè tiáo 	颜色条	c=1 d=4.25125e-26 t=32011
yán zhòng 	严重	c=1 d=1.60136e-10 t=32011
yáng bàng gǔ 	羊棒骨	c=2 d=9.43576e-43 t=32011
yáng ròu 	羊肉	c=1 d=0.00273944 t=32011
yáng ròu chuàn 	羊肉串	c=1 d=0.318224 t=32011
yáng zhé 	杨哲	c=1 d=1.00068e-08 t=32011
yè jiè 	业界	c=1 d=3.53996e-19 t=32011
yè miàn 	页面	c=126 d=0.721685 t=32011
yè wù 	业务	c=37 d=0.000345316 t=32011
yì 	亿	c=1 d=1 t=31785
yì bān 	一般	c=5 d=0.557042 t=32011
yì bǎn běn 	一版本	c=1 d=3.38294e-44 t=32011
yì cháng 	异常	c=6 d=0.190437 t=32011
yì chù 	益处	c=1 d=9.33316e-42 t=32011
yì chū 	一出	c=1 d=1.88433e-42 t=32011
yì céng 	一层	c=1 d=5.1782e-23 t=32011
yì diǎn 	一点	c=7 d=5.3055e-07 t=32011
yì dǒng 	易懂	c=1 d=1 t=25232
yì fāng 	一方	c=1 d=2.13414e-36 t=32011
yì háng 	一行	c=1 d=1.42318e-34 t=32011
yì jiàn 	意见	c=2 d=4.7043e-43 t=32011
yì jiā 	一家	c=1 d=0.126186 t=32011
yì lóu 	一楼	c=2 d=1.04653e-35 t=32011
yì nián 	一年	c=1 d=0.00640933 t=32011
yì nián zhōng 	一年中	c=1 d=4.18439e-16 t=32011
yì píng 	一瓶	c=2 d=1.9132e-15 t=32011
yì qǐ 	一起	c=15 d=0.00584031 t=32011
yì rú 	一如	c=1 d=1.43748e-34 t=32011
yì shuō 	一说	c=1 d=9.15021e-15 t=32011
yì shí 	意识	c=1 d=1 t=27330
yì shēng 	一生	c=1 d=8.68443e-18 t=32011
yì si 	意思	c=25 d=0.330457 t=32011
yì sī shì 	意思是	c=1 d=2.07248e-44 t=32011
yì tiáo 	一条	c=1 d=1.12923e-18 t=32011
yì tiān 	一天	c=1 d=0.257947 t=32011
yì tuó 	一坨	c=1 d=2.39464e-38 t=32011
yì tái 	一台	c=2 d=2.05227e-39 t=32011
yì tú 	意图	c=1 d=1.66094e-28 t=32011
yì wài 	意外	c=3 d=3.62705e-17 t=32011
yì xiē 	一些	c=43 d=0.0244645 t=32011
yì xiē kù 	一些库	c=1 d=6.75632e-35 t=32011
yì yì 	意义	c=1 d=1 t=31748
yì yù zhèng 	抑郁症	c=1 d=1.00136e-16 t=32011
yì zhàn 	驿站	c=1 d=0.00216573 t=32011
yì zhí 	一直	c=18 d=0.527292 t=32011
yì zhāng 	一张	c=1 d=1 t=30285
yì zhǒng 	一种	c=13 d=0.000953854 t=32011
yìng 	映	c=2 d=0.000292615 t=32011
yìng jiàn 	硬件	c=6 d=0.0312713 t=32011
yìng pìn 	应聘	c=1 d=2.29644e-16 t=32011
yìng shè 	映射	c=5 d=0.923716 t=32011
yìng yòng 	应用	c=11 d=0.0100017 t=32011
yìng yòng jiān 	应用间	c=1 d=1.09772e-38 t=32011
yìng zuò 	硬座	c=1 d=2.79812e-17 t=32011
yí biàn 	一遍	c=3 d=0.08291 t=32011
yí biǎo 	仪表	c=2 d=2.24441e-36 t=32011
yí bàn 	一半	c=8 d=0.644455 t=32011
yí bèi 	一倍	c=1 d=2.10853e-41 t=32011
yí bìng 	一并	c=2 d=1.12165e-27 t=32011
yí bù yí bù 	一步一步	c=1 d=4.74638e-28 t=32011
yí chú 	移除	c=2 d=3.82582e-42 t=32011
yí cì 	一次	c=2 d=1.27541e-09 t=32011
yí cì xìng 	一次性	c=4 d=2.60673e-07 t=32011
yí duàn 	一段	c=3 d=8.19288e-09 t=32011
yí dà 	一大	c=1 d=2.33552e-38 t=32011
yí dà tuó 	一大坨	c=2 d=1.40412e-39 t=32011
yí dìng 	一定	c=4 d=0.00135229 t=32011
yí dòng 	移动	c=5 d=1.66784e-18 t=32011
yí dòng dào 	移动到	c=1 d=1.42488e-48 t=32011
yí dòng huà 	移动化	c=1 d=1 t=31704
yí fèn 	一份	c=6 d=5.44463e-08 t=32011
yí gè 	一个	c=232 d=1.48851 t=32011
yí gè kù 	一个库	c=1 d=1.45193e-34 t=32011
yí gè rén 	一个人	c=3 d=3.46692e-09 t=32011
yí huì 	一会	c=13 d=0.00456046 t=32011
yí jù 	一句	c=1 d=0.0769192 t=32011
yí jù huà 	一句话	c=1 d=2.36107e-19 t=32011
yí jù xíng shī zǒu ròu 	一具行尸走肉	c=1 d=1.20798e-17 t=32011
yí kàn 	一看	c=1 d=7.50711e-10 t=32011
yí liú 	遗留	c=1 d=8.50378e-06 t=32011
yí lòu 	遗漏	c=1 d=1.05177e-35 t=32011
yí lù 	一路	c=1 d=6.35204e-15 t=32011
yí lù shàng 	一路上	c=1 d=2.6949e-16 t=32011
yí lǜ 	疑虑	c=1 d=1 t=28011
yí tào 	一套	c=4 d=0.0314298 t=32011
yí wèn 	疑问	c=3 d=3.68005e-05 t=32011
yí xià 	一下	c=179 d=1.4729 t=32011
yí xià 	一夏	c=1 d=7.73969e-16 t=32011
yí xià wǔ 	一下午	c=1 d=3.42414e-10 t=32011
yí yàng 	一样	c=5 d=2.68794e-13 t=32011
yí zhì 	一致	c=29 d=0.614028 t=32011
yí zhì xìng 	一致性	c=2 d=2.62881e-18 t=32011
yí zhí 	移植	c=1 d=3.91426e-25 t=32011
yòng 	用	c=26 d=1.22783 t=32011
yòng ba 	用吧	c=3 d=0.302704 t=32011
yòng guò 	用过	c=1 d=0.543351 t=32011
yòng hù 	用户	c=57 d=0.371841 t=32011
yòng hù duān 	用户端	c=1 d=7.78113e-20 t=32011
yòng hù shù 	用户数	c=1 d=0.290835 t=32011
yòng lái 	用来	c=1 d=1 t=29373
yòng lì 	用例	c=2 d=7.17409e-39 t=32011
yòng shǐ yòng 	用使用	c=1 d=1 t=24488
yòng xià 	用下	c=1 d=1 t=28064
yòng yí xià 	用一下	c=1 d=1 t=29613
yòng yú 	用于	c=18 d=0.00124328 t=32011
yòng zhè me kuài 	用这么快	c=1 d=0.276651 t=32011
yòu 	又	c=37 d=0.0113914 t=32011
yòu 	右	c=1 d=3.77608e-21 t=32011
yòu biān 	右边	c=9 d=0.211189 t=32011
yòu bù 	又不	c=0 d=2.07791e-17 t=32011
yòu bù huā nǐ qián 	又不花你钱	c=1 d=2.08832e-16 t=32011
yòu cè 	右侧	c=2 d=1.93707 t=24794
yòu kào qí 	右靠齐	c=1 d=3.41879e-21 t=32011
yòu kě yǐ 	又可以	c=1 d=1 t=28910
yòu pà 	又怕	c=1 d=5.99946e-49 t=32011
yòu shàng jiǎo 	右上角	c=5 d=1.41135e-21 t=32011
yòu shì 	又是	c=2 d=8.81118e-12 t=32011
yóu 	油	c=2 d=8.90422e-10 t=32011
yóu 	由	c=3 d=1.68432e-16 t=32011
yóu jiàn 	邮件	c=3 d=0.554327 t=32011
yóu jì 	邮寄	c=1 d=1.90295e-40 t=32011
yóu sī 	尤斯	c=1 d=1 t=25889
yóu xiāng 	邮箱	c=5 d=0.540657 t=32011
yóu yú 	由于	c=20 d=0.0642483 t=32011
yù dào 	遇到	c=11 d=1.5498e-08 t=32011
yù lǎn 	预览	c=5 d=6.1838e-22 t=32011
yù míng 	域名	c=2 d=3.04419e-38 t=32011
yù qī 	预期	c=4 d=3.22583e-14 t=32011
yù yuē 	预约	c=1 d=2.06614e-08 t=32011
yùn wéi 	运维	c=4 d=1.00014 t=30395
yùn xíng 	运行	c=84 d=0.034225 t=32011
yú lè 	娱乐	c=1 d=3.8794e-08 t=32011
yún 	云	c=2 d=5.45592e-20 t=32011
yún duān 	云端	c=1 d=4.38907e-19 t=32011
yā 	呀	c=1 d=5.9043e-08 t=32011
yā lì 	压力	c=1 d=1 t=31861
yā suō 	压缩	c=5 d=8.13655e-25 t=32011
yā suō bāo 	压缩包	c=1 d=0.0262523 t=32011
yān 	烟	c=1 d=3.69322e-47 t=32011
yān huā 	烟花	c=4 d=6.27839e-24 t=32011
yāo qiú 	要求	c=14 d=0.153107 t=32011
yāo qǐng 	邀请	c=2 d=6.17052e-38 t=32011
yē zhī 	椰汁	c=1 d=1 t=31263
yě 	也	c=71 d=1.25029 t=32011
yě bù 	也不	c=1 d=0.0042963 t=32011
yě bù néng 	也不能	c=2 d=3.43322e-13 t=32011
yě bù zhī dào 	也不知道	c=3 d=7.40038e-18 t=32011
yě bú yào 	也不要	c=1 d=4.18141e-37 t=32011
yě bāng wǒ 	也帮我	c=1 d=1 t=27020
yě gěi 	也给	c=2 d=1.68346e-10 t=32011
yě huì 	也会	c=1 d=1 t=31764
yě jiù 	也就	c=2 d=1.00004 t=26801
yě jiù shì 	也就是	c=6 d=0.000152249 t=32011
yě kě yǐ 	也可以	c=7 d=0.0057994 t=32011
yě méi yǒu 	也没有	c=2 d=1.14828e-09 t=32011
yě néng 	也能	c=3 d=9.98614e-41 t=32011
yě shì 	也是	c=11 d=2.25063e-06 t=32011
yě tí gōng 	也提供	c=1 d=1 t=28895
yě tǐng hǎo 	也挺好	c=1 d=9.24059e-13 t=32011
yě xíng 	也行	c=3 d=5.22401e-09 t=32011
yě yào 	也要	c=3 d=0.000413853 t=32011
yě yǒu 	也有	c=8 d=0.246597 t=32011
yě zhǐ xū yào 	也只需要	c=1 d=7.02226e-48 t=32011
yī 	一	c=3 d=4.01199e-21 t=32011
yī cì 	依次	c=4 d=3.20255e-17 t=32011
yī jù 	依据	c=1 d=2.27592e-28 t=32011
yī liú 	一流	c=1 d=8.46137e-06 t=32011
yī lài 	依赖	c=24 d=0.0466898 t=32011
yī yuàn 	医院	c=1 d=1.37255e-49 t=32011
yīn cǐ 	因此	c=5 d=2.15277e-16 t=32011
yīn pín 	音频	c=33 d=6.80729e-20 t=32011
yīn wèi 	因为	c=50 d=0.178198 t=32011
yīn xiào 	音效	c=3 d=2.04203e-17 t=32011
yīng bù yīng gāi 	应不应该	c=1 d=0.000466618 t=32011
yīng gāi 	应该	c=32 d=0.194952 t=32011
yīng wén 	英文	c=4 d=0.29671 t=32011
yīng yǒu 	应有	c=1 d=1 t=27591
yīng yǔ 	英语	c=9 d=0.734761 t=32011
yōng bào 	拥抱	c=1 d=5.72085e-19 t=32011
yōu diǎn 	优点	c=1 d=4.47606e-44 t=32011
yōu huà 	优化	c=220 d=1.24755 t=32011
yōu huà chuā xiān 	优化欻先	c=1 d=1.0855e-24 t=32011
yōu quē diǎn 	优缺点	c=1 d=0.402524 t=32011
yōu xiān 	优先	c=1 d=1 t=29254
yōu xiān jí 	优先级	c=9 d=3.35146e-21 t=32011
yōu yǎ 	优雅	c=1 d=5.97806e-07 t=32011
yōu zhì 	优质	c=2 d=9.37386e-05 t=32011
yǎ sī 	雅思	c=22 d=0.53629 t=32011
yǎn jiǎng 	演讲	c=1 d=0.110803 t=32011
yǎn jiǎng zhōng 	演讲中	c=1 d=0.0963276 t=32011
yǎn shì 	演示	c=6 d=2.94137e-42 t=32011
